month,season,temperature,precipitation,job_type,village_population,num_jobs_posted,avg_wage
2,Winter,26.34462275624705,3.7875617310585916,Leather and Leather Goods,1529,7,398
12,Winter,41.128529497195686,49.50750031298517,Auto and Auto Components,4646,22,513
4,Summer,40.6522853365666,0.27620599621592246,"Travel, Tourism and Hospitality",5000,23,506
9,Monsoon,30.467948843469813,59.04661423918989,Private Security Services,1285,5,417
2,Winter,27.44443488322144,20.942610861796986,"Building, Construction and Real Estate",2773,14,473
9,Monsoon,40.96551437898441,92.84966584119421,Beauty and Wellness,3231,19,384
2,Winter,28.083524693117955,46.41190610281574,Agriculture,4477,59,778
9,Monsoon,29.306436750018648,44.71268995346171,Food Processing,4282,24,412
8,Monsoon,31.74047949071769,28.674226763115797,"Travel, Tourism and Hospitality",3266,15,512
8,Monsoon,40.055922990335745,73.3142697270568,Pharmaceuticals,1353,4,549
11,Winter,42.11584956547456,15.321067073404315,Retail,3569,19,402
2,Winter,25.55025484361234,20.72907318918761,Food Processing,2385,13,415
6,Monsoon,28.68833458740643,96.08869269463666,Auto and Auto Components,1364,6,495
5,Summer,37.76076174304002,3.5965314621564826,Food Processing,1339,6,418
1,Winter,28.92649817996044,22.712748798043197,Healthcare,3122,18,604
11,Winter,43.05493988721447,29.28381563744351,Private Security Services,3395,17,423
12,Winter,37.60629460013903,5.084934503149519,Auto and Auto Components,2684,12,492
1,Winter,33.76767955683056,25.081011267319255,"Building, Construction and Real Estate",4118,21,451
2,Winter,33.600748398102056,47.18691343812366,"Building, Construction and Real Estate",4817,24,444
2,Winter,39.622992991495394,47.39157558795082,Leather and Leather Goods,1245,6,397
9,Monsoon,42.67255109500656,98.52692168549156,Furniture and Furnishing,1372,10,389
7,Monsoon,28.309749084704507,85.19269615000619,Pharmaceuticals,3351,14,539
4,Summer,37.04016675065345,2.0263569313478227,Furniture and Furnishing,1980,8,416
8,Monsoon,40.875009433302196,79.69219350965773,Textile and Clothing,3300,21,353
3,Summer,43.865453869660136,5.275311697483128,Media and Entertainment,1350,9,503
8,Monsoon,34.558635752208474,74.49785290203411,IT and ITeS,4233,25,796
9,Monsoon,43.453685707378455,99.82648968597856,Food Processing,4065,21,415
2,Winter,35.186861536570355,33.320717652073746,Beauty and Wellness,4780,23,413
8,Monsoon,22.478989687412756,20.29217908294724,Healthcare,3676,18,609
11,Winter,40.496585170408125,10.499829058047217,"Travel, Tourism and Hospitality",4739,22,509
1,Winter,44.5046562403522,39.02276550084225,"Transportation, Logistics",1675,12,444
6,Monsoon,40.03430936054422,68.81628621445438,Telecommunications,1480,7,623
4,Summer,39.19979369796761,9.851777109083585,Agriculture,2928,18,357
10,Winter,21.107468214243347,7.791740470512659,"Travel, Tourism and Hospitality",3980,23,522
3,Summer,45.688435237480064,7.333066862684468,Retail,4226,21,387
10,Winter,24.017176549790136,5.2560441916099485,Furniture and Furnishing,4156,20,406
2,Winter,28.95664748438108,40.55629507024198,Auto and Auto Components,2356,14,522
12,Winter,21.410788864285642,36.48735948812668,Healthcare,2354,9,604
6,Monsoon,43.86316283902346,46.28744223148231,Leather and Leather Goods,3773,18,420
10,Winter,43.41605958819648,2.2959766647733524,Handlooms and Handicrafts,1464,11,377
1,Winter,20.69786973350259,16.27937498530941,Electronics and IT hardware,3942,20,637
8,Monsoon,31.777027871496355,93.74725903129901,IT and ITeS,1242,6,816
12,Winter,42.59539785264815,0.453293628987389,Banking and Financial Services,1061,7,720
4,Summer,36.83946903660026,5.53089335736097,Pharmaceuticals,4311,21,540
6,Monsoon,25.289399261194067,54.30174189631308,Beauty and Wellness,1324,10,398
3,Summer,37.36517378539912,6.6117038910493,"Transportation, Logistics",1116,7,459
7,Monsoon,32.80982171463679,42.12838894051978,Food Processing,1535,10,387
12,Winter,40.141470916650846,12.163528577728805,Banking and Financial Services,3008,19,726
4,Summer,38.54108730502646,8.08946190777069,"Building, Construction and Real Estate",1459,9,441
2,Winter,24.784242569168075,11.410765830073577,Private Security Services,2309,15,387
5,Summer,42.149978849343995,0.2642868890348782,"Building, Construction and Real Estate",2751,17,452
12,Winter,31.568339619152063,29.625842841995098,Banking and Financial Services,3350,17,695
11,Winter,21.989901792330773,2.474519952283627,Telecommunications,4637,26,596
8,Monsoon,21.55425258806039,95.74578072268315,"Building, Construction and Real Estate",3221,6,183
12,Winter,44.46914788294916,18.068332299749567,Private Security Services,3699,22,389
11,Winter,26.57564781814526,12.75746801492006,IT and ITeS,3565,16,789
5,Summer,36.37056157905756,8.24612974757915,Leather and Leather Goods,2703,17,423
2,Winter,28.778427051570382,31.68086942019122,Healthcare,3196,15,619
8,Monsoon,27.12485769214101,91.59110822488239,Private Security Services,2518,13,385
11,Winter,39.51407467700325,41.911994252159296,"Travel, Tourism and Hospitality",4623,24,508
7,Monsoon,38.16784963410867,22.865770637601912,Media and Entertainment,2672,17,506
9,Monsoon,32.19269027818721,96.56983863992568,Leather and Leather Goods,1038,4,394
7,Monsoon,27.13857169114436,67.99518828521124,Leather and Leather Goods,2344,15,421
5,Summer,44.996152420286194,6.547068991772338,Telecommunications,2419,11,618
10,Winter,43.95199017490866,16.816833628550953,Healthcare,2526,19,1086
9,Monsoon,25.481844786189306,68.73476853357985,"Transportation, Logistics",2338,15,466
7,Monsoon,40.2220061852655,55.30918280583903,"Building, Construction and Real Estate",2017,4,182
9,Monsoon,38.77952244835966,84.5790345562432,Handlooms and Handicrafts,1603,11,379
5,Summer,39.444659659223824,3.1353760946985743,Private Security Services,4842,22,400
2,Winter,37.767503685082765,26.013228217912893,Leather and Leather Goods,4871,26,390
12,Winter,38.43119568087725,8.077874337905783,Beauty and Wellness,3058,14,408
12,Winter,20.331457081804864,48.51067936890985,Furniture and Furnishing,3485,20,395
7,Monsoon,32.99932732821927,92.64902979475534,Healthcare,1386,19,1114
7,Monsoon,20.874296046946515,98.67269958577974,Retail,2476,11,392
5,Summer,42.06068517108329,9.491121578384767,Telecommunications,4513,25,613
10,Winter,23.573461946181432,4.292451582276907,"Transportation, Logistics",4533,26,436
8,Monsoon,41.91690099334038,20.487973579313294,Telecommunications,1913,7,590
2,Winter,23.641277194429072,37.3386556381026,Electronics and IT hardware,2119,11,664
1,Winter,25.505417915421884,23.539579009567518,Pharmaceuticals,1901,11,557
7,Monsoon,25.55863968839534,40.30288413579409,Telecommunications,4456,20,587
7,Monsoon,42.58360595618693,23.844407238688234,Retail,2681,15,418
4,Summer,41.03135595292154,8.675205573590995,Beauty and Wellness,4538,22,415
2,Winter,24.635049374715727,23.309269284254153,Banking and Financial Services,1687,8,697
8,Monsoon,39.24600944863889,36.55010222847792,Retail,1308,10,403
1,Winter,21.134224149869237,19.174289069364853,Furniture and Furnishing,1897,10,385
9,Monsoon,35.29543565430302,23.40280378767785,Retail,1921,13,408
5,Summer,37.23228748693088,4.065980610066465,Domestic Help,1865,13,309
7,Monsoon,21.54083718498955,90.02247033062903,Electronics and IT hardware,2257,12,638
6,Monsoon,39.88218239732923,75.41308415639666,Pharmaceuticals,1201,4,536
6,Monsoon,39.9754970823914,70.81970280952372,Private Security Services,1218,10,423
3,Summer,36.62653136667539,7.486388910005878,Media and Entertainment,4665,27,491
6,Monsoon,31.409320078009863,99.94061076724512,Furniture and Furnishing,2042,11,414
9,Monsoon,22.448198584317296,94.81545053136446,IT and ITeS,4696,27,825
7,Monsoon,23.296807108777035,32.357957304932626,Auto and Auto Components,4235,21,510
6,Monsoon,24.711874899909382,35.6834300348972,Leather and Leather Goods,2683,18,412
10,Winter,32.11620509351963,27.269837363539096,Domestic Help,2666,11,289
5,Summer,38.76276724371277,4.655460625370611,"Building, Construction and Real Estate",2665,18,455
3,Summer,35.689576597346736,0.33333928484345243,Telecommunications,2195,10,624
7,Monsoon,27.730378392254778,28.58395974844738,IT and ITeS,3440,21,807
2,Winter,28.107298475409742,26.086632062331233,IT and ITeS,4897,26,800
3,Summer,43.910555422548235,5.84377009648118,Auto and Auto Components,1700,11,510
8,Monsoon,22.386066323432125,60.895226536227945,Handlooms and Handicrafts,3142,17,389
2,Winter,41.74105584485578,9.151189537494664,Healthcare,4664,25,608
7,Monsoon,21.14160605329897,24.35702281438603,Retail,1563,6,418
11,Winter,34.83740063098395,1.0194974338669893,Furniture and Furnishing,2872,13,392
9,Monsoon,25.215949444768125,29.190856186730798,Private Security Services,4635,21,399
7,Monsoon,28.334229002891412,36.102539940061334,"Transportation, Logistics",4909,23,463
8,Monsoon,28.660442563245457,33.800520079011854,Private Security Services,3617,20,423
7,Monsoon,27.524954238121346,56.54456009993992,Leather and Leather Goods,2346,11,410
3,Summer,43.19948960545322,1.5198277298753493,Telecommunications,2975,13,597
4,Summer,36.64003600718456,3.8689226197180995,"Building, Construction and Real Estate",4787,22,455
2,Winter,26.06201545995613,19.505446836551542,Private Security Services,2224,10,399
7,Monsoon,25.761648328552216,61.2425167884203,Auto and Auto Components,4181,24,502
7,Monsoon,36.10373998844541,44.03899991855637,Auto and Auto Components,2633,16,508
2,Winter,25.01702989312929,22.016255066331453,Beauty and Wellness,3399,21,395
8,Monsoon,36.83097717852682,51.482427420004086,"Building, Construction and Real Estate",2634,7,179
10,Winter,33.56298694960534,15.555245136012214,Handlooms and Handicrafts,4059,23,387
6,Monsoon,41.03395015450164,42.32029423452984,IT and ITeS,2115,13,824
5,Summer,39.803141463124014,5.399209287999669,Banking and Financial Services,2791,12,707
6,Monsoon,41.41467416907391,92.05340509923249,Leather and Leather Goods,3383,20,407
3,Summer,47.249318630384046,8.301163029135944,Textile and Clothing,4199,25,369
10,Winter,31.673701999989344,26.340347142319644,Auto and Auto Components,2423,14,510
11,Winter,40.96564988156335,37.977881346470944,"Transportation, Logistics",3793,19,463
12,Winter,42.19531790026599,22.999802703604296,Pharmaceuticals,1906,14,556
7,Monsoon,41.36254370997126,86.24090087425343,Electronics and IT hardware,3664,23,643
5,Summer,40.32049567628681,2.0861416181563652,Beauty and Wellness,4126,24,397
12,Winter,37.26753854638241,1.7779807199041986,Leather and Leather Goods,4126,19,401
6,Monsoon,22.48054536995098,59.27904132484018,Pharmaceuticals,3843,18,549
6,Monsoon,37.123097322737394,27.05433801355109,Domestic Help,3353,15,307
11,Winter,29.59252020841884,33.88133778720772,Private Security Services,3776,22,408
8,Monsoon,44.42171895993778,36.7655373789436,"Travel, Tourism and Hospitality",1182,6,523
10,Winter,36.189675653264175,16.22215181758669,Electronics and IT hardware,2166,11,657
6,Monsoon,37.60646702985583,91.1638784315514,Agriculture,2635,33,806
1,Winter,25.3248515165558,26.736056101661916,Leather and Leather Goods,1086,6,422
3,Summer,36.94256503123278,5.5804211407249635,"Transportation, Logistics",3050,18,470
3,Summer,35.94872909217468,4.172233806536674,Healthcare,1128,6,602
8,Monsoon,42.17545056193525,41.68763909742135,Telecommunications,2331,12,605
6,Monsoon,35.08658528679655,85.12185567103268,Media and Entertainment,4607,26,518
11,Winter,42.501437920781335,1.5389648249329535,Electronics and IT hardware,3782,19,649
1,Winter,24.024404513411035,44.46239294965881,Healthcare,3219,16,589
6,Monsoon,35.40897308127458,93.48598072881592,Food Processing,4135,20,394
1,Winter,22.130079881793385,39.85854362622554,Auto and Auto Components,1076,4,488
7,Monsoon,24.879643005385173,58.69805895630245,Banking and Financial Services,3216,14,702
3,Summer,42.70968393615679,2.5653453124556713,Agriculture,1814,11,369
3,Summer,38.291421614941555,6.6580261282134625,Domestic Help,2777,18,321
10,Winter,21.895179122855513,4.763601949865231,Telecommunications,1950,9,591
3,Summer,35.19637861162504,0.16665322264581728,"Travel, Tourism and Hospitality",3254,14,505
5,Summer,46.28626558489053,1.9147508839495142,Retail,4653,25,412
9,Monsoon,24.215631265704232,75.72617890122754,Handlooms and Handicrafts,2652,13,394
4,Summer,45.92622877964814,5.6251527665918,Food Processing,3502,21,418
3,Summer,46.065004107405485,3.8918838523640042,"Travel, Tourism and Hospitality",2724,13,520
4,Summer,41.220487634234956,3.117935996259366,"Travel, Tourism and Hospitality",3261,15,504
6,Monsoon,38.06475727048766,57.404657228607064,Healthcare,2072,14,595
6,Monsoon,42.841543626828454,43.93734233334147,Leather and Leather Goods,1846,11,396
4,Summer,47.44066124731401,9.610304704759935,"Transportation, Logistics",1306,6,444
3,Summer,46.628627390062206,8.779556297748186,Banking and Financial Services,1972,13,711
3,Summer,39.43003623360229,8.391656428756052,IT and ITeS,3287,18,803
5,Summer,46.92997056934747,6.828797640113866,Domestic Help,2358,11,282
11,Winter,34.477948546382805,18.68504539255239,Electronics and IT hardware,1071,5,642
10,Winter,40.99515564458504,20.538014082079187,Media and Entertainment,2919,19,496
3,Summer,42.75440871224371,3.162170365800484,Media and Entertainment,1731,12,520
11,Winter,21.695721405143246,49.300230103008225,Auto and Auto Components,4774,26,488
3,Summer,41.40998320870002,0.040778856910989036,Pharmaceuticals,4228,21,542
11,Winter,37.32145227318921,25.53396889343421,Domestic Help,4508,26,310
1,Winter,29.427080742122072,29.178406395812534,Healthcare,4861,26,593
12,Winter,32.53941585731904,13.740400543172548,Telecommunications,3428,16,621
4,Summer,46.56437796525097,1.2206300457548647,Textile and Clothing,3302,19,354
7,Monsoon,40.01803038611885,57.05466537878185,Leather and Leather Goods,3557,20,419
11,Winter,38.80280036529402,28.109490933372665,Food Processing,2001,11,393
5,Summer,44.06677307514633,5.074201291088148,"Transportation, Logistics",1184,5,450
9,Monsoon,25.335483716092817,44.46828181246737,Private Security Services,2767,16,403
4,Summer,46.457605599417384,8.96702407549025,Electronics and IT hardware,2456,17,651
10,Winter,33.91162462132138,8.547375891205512,Food Processing,1308,4,384
1,Winter,35.60348774403469,3.9555450751307397,Auto and Auto Components,4880,25,488
12,Winter,37.69370678705482,35.77708582966589,"Building, Construction and Real Estate",3877,24,464
10,Winter,22.212137734253552,7.748948031582486,Leather and Leather Goods,3333,19,411
11,Winter,30.415474091067097,39.50856533821197,Healthcare,1812,12,604
6,Monsoon,32.221962335520324,72.32885125157549,Pharmaceuticals,1794,7,547
4,Summer,44.33238910459245,3.5128069416026553,Agriculture,2207,14,367
9,Monsoon,26.64906455393854,50.34789706386327,Healthcare,1247,6,601
8,Monsoon,41.30226652645652,54.98415569765883,Food Processing,3046,18,385
7,Monsoon,32.84187118434872,90.03690383494518,Furniture and Furnishing,1843,13,399
9,Monsoon,41.87618230694092,30.98880937674234,Pharmaceuticals,3037,19,565
11,Winter,29.634066323293627,35.435027041882485,Domestic Help,3936,20,290
4,Summer,40.87775441197748,6.312134923500934,Textile and Clothing,2414,14,351
1,Winter,43.70269845981282,5.767030461036221,"Transportation, Logistics",3335,20,436
2,Winter,33.66854997493611,30.47798134960727,Telecommunications,2501,11,614
6,Monsoon,28.86917192423659,84.90858972076902,Telecommunications,1369,6,596
10,Winter,42.45593997653471,2.300350993557604,Banking and Financial Services,3165,20,701
11,Winter,31.38351743274842,9.555758415544869,Furniture and Furnishing,4256,19,413
11,Winter,44.640882914023365,14.853758309939458,Domestic Help,4430,25,287
9,Monsoon,22.52705954152565,52.76757419190602,Healthcare,3615,17,620
7,Monsoon,27.76145838169226,80.89447909553533,Beauty and Wellness,4555,21,394
5,Summer,36.700753675752054,4.34141786545274,Handlooms and Handicrafts,4043,24,366
9,Monsoon,27.048172418238728,72.511662827756,Furniture and Furnishing,4554,21,414
3,Summer,46.96245836782333,5.860561914904378,Handlooms and Handicrafts,3606,21,390
4,Summer,45.60776832698454,1.2394138196262183,Food Processing,3034,13,391
10,Winter,20.120187073428067,27.237266943291118,Food Processing,1348,11,402
3,Summer,38.6157696032754,6.895588000332323,Furniture and Furnishing,4127,20,386
9,Monsoon,38.25274678280232,69.5638400343509,Media and Entertainment,1236,7,518
3,Summer,35.971883617393665,2.4583517592510207,Banking and Financial Services,3139,19,717
6,Monsoon,36.46836708921131,84.15429793733365,Healthcare,4229,41,1108
9,Monsoon,36.60186084735312,22.75091139697775,Furniture and Furnishing,2642,14,394
8,Monsoon,36.46200408198226,91.5491210467095,Leather and Leather Goods,2271,11,417
1,Winter,37.03103269909778,32.35663384650046,"Travel, Tourism and Hospitality",2617,16,496
